sid,day,month,year,streams
2alIsNw1mqEShbWyO1HXZZ,3,7,2018,931775
5VKSZDsidOFHrtlJb33Syo,3,7,2018,930862
6JjPBQfI2Y8nIjnm65X6Pw,3,7,2018,929810
10Igtw8bSDyyFs7KIsKngZ,3,7,2018,909986
1rqqCSm0Qe4I9rUvWncaom,3,7,2018,899337
3bH4HzoZZFq8UpZmI2AMgV,3,7,2018,893143
7BrsBU0BAytRDvROM4yCbn,3,7,2018,891167
36ONiya0OANYknz0GgJmwB,4,7,2018,5740200
2Vx8E3K5icPZR7OCklWBXX,4,7,2018,4783239
3ee8Jmje8o58CHK66QrVC2,4,7,2018,4296539
0bAkKNCQfWkexHFn7fIKns,4,7,2018,3835579
2VWbHHhWnMzKWPUs4IEEW9,4,7,2018,3688784
58q2HKrzhC3ozto2nDdN4z,4,7,2018,3654866
0X8DcetL926BYiPJYstJTc,4,7,2018,3548469
7fa9MBXhVfQ8P8Df9OEbD8,4,7,2018,3546443
7ef4DlsgrMEH11cDZd32M6,4,7,2018,3516746
7dt6x5M1jzdTEt8oCbisTK,4,7,2018,3305751
0HVv5bEOiI9a0QfgcASXpX,4,7,2018,3230874
1iSZPndzmY6NvL1jAtIvY1,4,7,2018,3121283
6kPJZM97LwdG9QIsT7khp6,4,7,2018,3088126
1v1IXPXl73Z7zy6f5tUa9n,4,7,2018,2831516
5SxkdsY1ufZzoq9iXceLw9,4,7,2018,2824859
5IaHrVsrferBYDm0bDyABy,4,7,2018,2738842
0JP9xo3adEtGSdUEISiszL,4,7,2018,2710527
7txPE73wHbuXYkM1h8zNrG,4,7,2018,2663992
3V8UKqhEK5zBkBb6d6ub8i,4,7,2018,2545856
2iUXsYOEPhVqEBwsqP70rE,4,7,2018,2524369
514rhnksEwHUh6LxXsQ4Y9,4,7,2018,2511633
4kWO6O1BUXcZmaxitpVUwp,4,7,2018,2471443
4uloft7ZE54WflsuqFmjC7,4,7,2018,2407444
39N9RPD9MRb5WmoLzNzPeA,4,7,2018,2260421
7AFASza1mXqntmGtbxXprO,4,7,2018,2259034
5fcM0StdQxMjzulVGhFkHN,4,7,2018,2255260
3nc420PXjTdBV5TN0gCFkS,4,7,2018,2230607
7m9OqQk4RVRkw9JJdeAw96,4,7,2018,2197000
3Yw09dj3cTXsAzlLjgBfIP,4,7,2018,2131433
7cfvP13Bqb1EyCZQiYsLum,4,7,2018,2098280
71SEHJPt1iDwGkBhUOAXDP,4,7,2018,2079383
2ijef6ni2amuunRoKTlgww,4,7,2018,2035757
3u1S1OmAUhx5DRlLrXqyp3,4,7,2018,1839006
3swc6WTsr7rl9DqQKQA55C,4,7,2018,1767083
63SevszngYpZOwf63o61K4,4,7,2018,1765395
0kHyKhJMukHEPfeh8s7rdM,4,7,2018,1755519
33IOhptvC2Qoy2UhjiHXLV,4,7,2018,1709425
0e7ipj03S05BNilyu5bRzt,4,7,2018,1682010
08bNPGLD8AhKpnnERrAc6G,4,7,2018,1652012
1sPLURKAosM3Jampgp9AWq,4,7,2018,1645392
1ZEm9cJC05rawV2tptNfTS,4,7,2018,1638312
0w1ZtnzQmtmuuoKxHT0pLL,4,7,2018,1599327
6SFStUDQZNaGPKWOx9ZiJB,4,7,2018,1589605
1Jrj3k5L36dPkU6KAclU7g,4,7,2018,1580053
7qiZfU4dY1lWllzX7mPBI3,4,7,2018,1555988
0E6PsO3ymCfUh7pJQjBgkj,4,7,2018,1484657
6jA8JUuPCGYjFcgw0AoM5T,4,7,2018,1464453
6vN77lE9LK6HP2DewaN6HZ,4,7,2018,1457690
0u2P5u6lvoDfwTYjAADbn4,4,7,2018,1449130
4IvenHmD0spfFDOKphoUDp,4,7,2018,1444453
7AQim7LbvFVZJE3O8TYgf2,4,7,2018,1420999
0SVsEdvot6vU4byv5yW0oj,4,7,2018,1400664
3jipFRgLyKK0oJoG1pKicx,4,7,2018,1385704
590bUp2TKTfTS9NfiD4Nmn,4,7,2018,1376684
7ycWLEP1GsNjVvcjawXz3z,4,7,2018,1370089
19MBk3PbNFE36wqIqkMq9H,4,7,2018,1349098
76cy1WJvNGJTj78UqeA5zr,4,7,2018,1347272
09IStsImFySgyp0pIQdqAc,4,7,2018,1333858
2RAeY8dPj6KmStROfEigjV,4,7,2018,1331906
4QtiVmuA88tPQiCOHZuQ5b,4,7,2018,1306752
4qKcDkK6siZ7Jp1Jb4m0aL,4,7,2018,1300630
5qFeMRz4TvetPmzjre9Dq7,4,7,2018,1266920
5CLGzJsGqhCEECcpnFQA8x,4,7,2018,1253841
0VKkyBKCXyR99navhVRqcP,4,7,2018,1246195
2QoOyCFpDo4NblMLP7vBRT,4,7,2018,1236737
3qnoOm4fwZPBS116f5hpgF,4,7,2018,1207099
6U2NuJILEOEpW2tVCuqKHb,4,7,2018,1205289
7sFYVcKSb24qg0dAkqLEFj,4,7,2018,1202704
3GVkPk8mqxz0itaAriG1L7,4,7,2018,1198628
1rfofaqEpACxVEHIZBJe6W,4,7,2018,1196628
3bH4HzoZZFq8UpZmI2AMgV,4,7,2018,1175526
43V1z6QToNNWNldV4FEG6r,4,7,2018,1152804
0b9oOr2ZgvyQu88wzixux9,4,7,2018,1147854
7BrsBU0BAytRDvROM4yCbn,4,7,2018,1147208
7DrluKkTviBwCc8AV3VGmf,4,7,2018,1126845
16x6tqeSkIjoLEf7SJLlYy,4,7,2018,1118315
4UKCKdYiLN6IMA5ZESUTL7,4,7,2018,1113043
6eYxmK9fdL4hwLnXG2zY3s,4,7,2018,1103225
45Egmo7icyopuzJN0oMEdk,4,7,2018,1067730
3H2JThgdBxezwj1wwafQS8,4,7,2018,1065712
5Q0Nhxo0l2bP3pNjpGJwV1,4,7,2018,1060814
2ekn2ttSfGqwhhate0LSR0,4,7,2018,1060307
0r9d60ZYPAlFHq8qnUtkXN,4,7,2018,1054288
4e4fqjx0Izh4svvTef1z7e,4,7,2018,1052314
7uzmGiiJyRfuViKKK3lVmR,4,7,2018,1048955
21YnmkSDhUkmkkni22Svc4,4,7,2018,1039751
1Nj2oBISdFDSF8eDuXcALz,4,7,2018,1029905
5Y9fnynLlIvqtM710MHzfz,4,7,2018,999008
6752EZMgXswvRBH3N2PilO,4,7,2018,982707
4DnHUy01jEA4b5ydC3HgsT,4,7,2018,974617
1zi7xx7UVEFkmKfv06H8x0,4,7,2018,973599
2alIsNw1mqEShbWyO1HXZZ,4,7,2018,969338
6JjPBQfI2Y8nIjnm65X6Pw,4,7,2018,954301
7ijJ5crvsnCvCLJbHpyq3j,4,7,2018,953898
0tgVpDi06FyKpA1z0VMD4v,4,7,2018,948740
4F1yvJfQ7gJkrcgFJQDjOr,4,7,2018,946357
6rPO02ozF3bM7NnOV4h6s2,4,7,2018,944722
6Hgh47WXVKtXN5zGOu0hjI,4,7,2018,943760
0At2qAoaVjIwWNAqrscXli,4,7,2018,938775
1gm616Plq4ScqNi7TVkZ5N,4,7,2018,928478
36ONiya0OANYknz0GgJmwB,5,7,2018,5333620
2Vx8E3K5icPZR7OCklWBXX,5,7,2018,4464319
3ee8Jmje8o58CHK66QrVC2,5,7,2018,4260437
0bAkKNCQfWkexHFn7fIKns,5,7,2018,4153316
7fa9MBXhVfQ8P8Df9OEbD8,5,7,2018,3661403
58q2HKrzhC3ozto2nDdN4z,5,7,2018,3653661
0X8DcetL926BYiPJYstJTc,5,7,2018,3566143
7ef4DlsgrMEH11cDZd32M6,5,7,2018,3528277
2VWbHHhWnMzKWPUs4IEEW9,5,7,2018,3436516
7dt6x5M1jzdTEt8oCbisTK,5,7,2018,3352435
6kPJZM97LwdG9QIsT7khp6,5,7,2018,3147028
0HVv5bEOiI9a0QfgcASXpX,5,7,2018,3072976
1iSZPndzmY6NvL1jAtIvY1,5,7,2018,2819686
5IaHrVsrferBYDm0bDyABy,5,7,2018,2774052
0JP9xo3adEtGSdUEISiszL,5,7,2018,2674515
2iUXsYOEPhVqEBwsqP70rE,5,7,2018,2632462
5SxkdsY1ufZzoq9iXceLw9,5,7,2018,2601007
3V8UKqhEK5zBkBb6d6ub8i,5,7,2018,2575603
4kWO6O1BUXcZmaxitpVUwp,5,7,2018,2538333
514rhnksEwHUh6LxXsQ4Y9,5,7,2018,2518622
1v1IXPXl73Z7zy6f5tUa9n,5,7,2018,2509073
7txPE73wHbuXYkM1h8zNrG,5,7,2018,2420743
3nc420PXjTdBV5TN0gCFkS,5,7,2018,2364393
39N9RPD9MRb5WmoLzNzPeA,5,7,2018,2288123
7AFASza1mXqntmGtbxXprO,5,7,2018,2227705
7m9OqQk4RVRkw9JJdeAw96,5,7,2018,2149945
4uloft7ZE54WflsuqFmjC7,5,7,2018,2088349
2ijef6ni2amuunRoKTlgww,5,7,2018,2081046
3u1S1OmAUhx5DRlLrXqyp3,5,7,2018,1965135
5fcM0StdQxMjzulVGhFkHN,5,7,2018,1962617
3Yw09dj3cTXsAzlLjgBfIP,5,7,2018,1919999
7cfvP13Bqb1EyCZQiYsLum,5,7,2018,1878290
0kHyKhJMukHEPfeh8s7rdM,5,7,2018,1807450
3swc6WTsr7rl9DqQKQA55C,5,7,2018,1772458
71SEHJPt1iDwGkBhUOAXDP,5,7,2018,1763421
63SevszngYpZOwf63o61K4,5,7,2018,1742907
0e7ipj03S05BNilyu5bRzt,5,7,2018,1732655
1ZEm9cJC05rawV2tptNfTS,5,7,2018,1699790
33IOhptvC2Qoy2UhjiHXLV,5,7,2018,1683276
08bNPGLD8AhKpnnERrAc6G,5,7,2018,1656800
6SFStUDQZNaGPKWOx9ZiJB,5,7,2018,1621504
6jA8JUuPCGYjFcgw0AoM5T,5,7,2018,1502578
0E6PsO3ymCfUh7pJQjBgkj,5,7,2018,1498867
0u2P5u6lvoDfwTYjAADbn4,5,7,2018,1461321
1Jrj3k5L36dPkU6KAclU7g,5,7,2018,1455765
6vN77lE9LK6HP2DewaN6HZ,5,7,2018,1450731
1sPLURKAosM3Jampgp9AWq,5,7,2018,1445590
0w1ZtnzQmtmuuoKxHT0pLL,5,7,2018,1427584
19MBk3PbNFE36wqIqkMq9H,5,7,2018,1399524
7AQim7LbvFVZJE3O8TYgf2,5,7,2018,1387538
7qiZfU4dY1lWllzX7mPBI3,5,7,2018,1378814
09IStsImFySgyp0pIQdqAc,5,7,2018,1371860
7ycWLEP1GsNjVvcjawXz3z,5,7,2018,1366957
76cy1WJvNGJTj78UqeA5zr,5,7,2018,1354416
4IvenHmD0spfFDOKphoUDp,5,7,2018,1344164
4QtiVmuA88tPQiCOHZuQ5b,5,7,2018,1335723
5qFeMRz4TvetPmzjre9Dq7,5,7,2018,1333385
4qKcDkK6siZ7Jp1Jb4m0aL,5,7,2018,1280401
5CLGzJsGqhCEECcpnFQA8x,5,7,2018,1269486
0VKkyBKCXyR99navhVRqcP,5,7,2018,1268521
0SVsEdvot6vU4byv5yW0oj,5,7,2018,1267701
7sFYVcKSb24qg0dAkqLEFj,5,7,2018,1234864
3jipFRgLyKK0oJoG1pKicx,5,7,2018,1216355
590bUp2TKTfTS9NfiD4Nmn,5,7,2018,1214659
6U2NuJILEOEpW2tVCuqKHb,5,7,2018,1209570
1rfofaqEpACxVEHIZBJe6W,5,7,2018,1203392
3qnoOm4fwZPBS116f5hpgF,5,7,2018,1199281
43V1z6QToNNWNldV4FEG6r,5,7,2018,1198135
3GVkPk8mqxz0itaAriG1L7,5,7,2018,1162285
2RAeY8dPj6KmStROfEigjV,5,7,2018,1152911
7DrluKkTviBwCc8AV3VGmf,5,7,2018,1136739
0b9oOr2ZgvyQu88wzixux9,5,7,2018,1125358
45Egmo7icyopuzJN0oMEdk,5,7,2018,1096873
6eYxmK9fdL4hwLnXG2zY3s,5,7,2018,1091547
0r9d60ZYPAlFHq8qnUtkXN,5,7,2018,1076317
2ekn2ttSfGqwhhate0LSR0,5,7,2018,1072605
4UKCKdYiLN6IMA5ZESUTL7,5,7,2018,1071372
1Nj2oBISdFDSF8eDuXcALz,5,7,2018,1066486
4e4fqjx0Izh4svvTef1z7e,5,7,2018,1062598
2QoOyCFpDo4NblMLP7vBRT,5,7,2018,1058352
3H2JThgdBxezwj1wwafQS8,5,7,2018,1055685
21YnmkSDhUkmkkni22Svc4,5,7,2018,1044079
7uzmGiiJyRfuViKKK3lVmR,5,7,2018,1037996
5Y9fnynLlIvqtM710MHzfz,5,7,2018,1008001
6752EZMgXswvRBH3N2PilO,5,7,2018,1003678
3bH4HzoZZFq8UpZmI2AMgV,5,7,2018,998033
16x6tqeSkIjoLEf7SJLlYy,5,7,2018,994668
0At2qAoaVjIwWNAqrscXli,5,7,2018,994445
7BrsBU0BAytRDvROM4yCbn,5,7,2018,994246
2alIsNw1mqEShbWyO1HXZZ,5,7,2018,983665
4F1yvJfQ7gJkrcgFJQDjOr,5,7,2018,982966
0tgVpDi06FyKpA1z0VMD4v,5,7,2018,968694
4DnHUy01jEA4b5ydC3HgsT,5,7,2018,966895
6JjPBQfI2Y8nIjnm65X6Pw,5,7,2018,961861
6Hgh47WXVKtXN5zGOu0hjI,5,7,2018,950086
5VKSZDsidOFHrtlJb33Syo,5,7,2018,944206
1gm616Plq4ScqNi7TVkZ5N,5,7,2018,917251
2XVilv6s9GETnw9PG4T9Mz,5,7,2018,905563
10Igtw8bSDyyFs7KIsKngZ,5,7,2018,905064
1rqqCSm0Qe4I9rUvWncaom,5,7,2018,892495
36ONiya0OANYknz0GgJmwB,6,7,2018,4978163
0bAkKNCQfWkexHFn7fIKns,6,7,2018,4397149
3ee8Jmje8o58CHK66QrVC2,6,7,2018,4261606
2Vx8E3K5icPZR7OCklWBXX,6,7,2018,4209340
7fa9MBXhVfQ8P8Df9OEbD8,6,7,2018,3756144
58q2HKrzhC3ozto2nDdN4z,6,7,2018,3743378
7ef4DlsgrMEH11cDZd32M6,6,7,2018,3647319
0X8DcetL926BYiPJYstJTc,6,7,2018,3634997
7dt6x5M1jzdTEt8oCbisTK,6,7,2018,3398536
6kPJZM97LwdG9QIsT7khp6,6,7,2018,3284623
2VWbHHhWnMzKWPUs4IEEW9,6,7,2018,3186366
0HVv5bEOiI9a0QfgcASXpX,6,7,2018,2979442
5IaHrVsrferBYDm0bDyABy,6,7,2018,2869218
0JP9xo3adEtGSdUEISiszL,6,7,2018,2746194
2iUXsYOEPhVqEBwsqP70rE,6,7,2018,2662875
3V8UKqhEK5zBkBb6d6ub8i,6,7,2018,2621386
4kWO6O1BUXcZmaxitpVUwp,6,7,2018,2585322
1iSZPndzmY6NvL1jAtIvY1,6,7,2018,2553116
5SxkdsY1ufZzoq9iXceLw9,6,7,2018,2502931
514rhnksEwHUh6LxXsQ4Y9,6,7,2018,2460525
3nc420PXjTdBV5TN0gCFkS,6,7,2018,2415007
7AFASza1mXqntmGtbxXprO,6,7,2018,2213559
1v1IXPXl73Z7zy6f5tUa9n,6,7,2018,2176486
7txPE73wHbuXYkM1h8zNrG,6,7,2018,2164202
7m9OqQk4RVRkw9JJdeAw96,6,7,2018,2139243
39N9RPD9MRb5WmoLzNzPeA,6,7,2018,2131980
2ijef6ni2amuunRoKTlgww,6,7,2018,2102434
3u1S1OmAUhx5DRlLrXqyp3,6,7,2018,2005890
0kHyKhJMukHEPfeh8s7rdM,6,7,2018,1877830
3swc6WTsr7rl9DqQKQA55C,6,7,2018,1792368
63SevszngYpZOwf63o61K4,6,7,2018,1768749
4uloft7ZE54WflsuqFmjC7,6,7,2018,1764792
0e7ipj03S05BNilyu5bRzt,6,7,2018,1730024
08bNPGLD8AhKpnnERrAc6G,6,7,2018,1720960
1ZEm9cJC05rawV2tptNfTS,6,7,2018,1697294
33IOhptvC2Qoy2UhjiHXLV,6,7,2018,1665843
6SFStUDQZNaGPKWOx9ZiJB,6,7,2018,1649419
7cfvP13Bqb1EyCZQiYsLum,6,7,2018,1635977
5fcM0StdQxMjzulVGhFkHN,6,7,2018,1575029
0E6PsO3ymCfUh7pJQjBgkj,6,7,2018,1518714
6vN77lE9LK6HP2DewaN6HZ,6,7,2018,1517085
3Yw09dj3cTXsAzlLjgBfIP,6,7,2018,1504088
6jA8JUuPCGYjFcgw0AoM5T,6,7,2018,1490146
0u2P5u6lvoDfwTYjAADbn4,6,7,2018,1428232
19MBk3PbNFE36wqIqkMq9H,6,7,2018,1426553
71SEHJPt1iDwGkBhUOAXDP,6,7,2018,1422516
09IStsImFySgyp0pIQdqAc,6,7,2018,1417027
7AQim7LbvFVZJE3O8TYgf2,6,7,2018,1412290
76cy1WJvNGJTj78UqeA5zr,6,7,2018,1367124
7ycWLEP1GsNjVvcjawXz3z,6,7,2018,1354562
5qFeMRz4TvetPmzjre9Dq7,6,7,2018,1327329
4QtiVmuA88tPQiCOHZuQ5b,6,7,2018,1322452
5CLGzJsGqhCEECcpnFQA8x,6,7,2018,1305101
7qiZfU4dY1lWllzX7mPBI3,6,7,2018,1296336
1Jrj3k5L36dPkU6KAclU7g,6,7,2018,1296033
0w1ZtnzQmtmuuoKxHT0pLL,6,7,2018,1290461
4qKcDkK6siZ7Jp1Jb4m0aL,6,7,2018,1275477
7sFYVcKSb24qg0dAkqLEFj,6,7,2018,1265687
0VKkyBKCXyR99navhVRqcP,6,7,2018,1257176
1sPLURKAosM3Jampgp9AWq,6,7,2018,1231921
43V1z6QToNNWNldV4FEG6r,6,7,2018,1218195
1rfofaqEpACxVEHIZBJe6W,6,7,2018,1216232
4IvenHmD0spfFDOKphoUDp,6,7,2018,1198117
6JjPBQfI2Y8nIjnm65X6Pw,6,7,2018,1194476
6U2NuJILEOEpW2tVCuqKHb,6,7,2018,1193271
3qnoOm4fwZPBS116f5hpgF,6,7,2018,1185841
3GVkPk8mqxz0itaAriG1L7,6,7,2018,1145401
4YLtrBhzjsI2LT6ybXQHeD,6,7,2018,1137637
45Egmo7icyopuzJN0oMEdk,6,7,2018,1121525
0b9oOr2ZgvyQu88wzixux9,6,7,2018,1108002
6eYxmK9fdL4hwLnXG2zY3s,6,7,2018,1100951
0SVsEdvot6vU4byv5yW0oj,6,7,2018,1098639
3H2JThgdBxezwj1wwafQS8,6,7,2018,1085336
4e4fqjx0Izh4svvTef1z7e,6,7,2018,1077885
2ekn2ttSfGqwhhate0LSR0,6,7,2018,1077239
0r9d60ZYPAlFHq8qnUtkXN,6,7,2018,1069941
0At2qAoaVjIwWNAqrscXli,6,7,2018,1068979
6WlxcZKpEV6Bwe9InoVhMp,6,7,2018,1059476
1oc3jna2ablnfIKLYbKujl,6,7,2018,1058920
4UKCKdYiLN6IMA5ZESUTL7,6,7,2018,1056672
7uzmGiiJyRfuViKKK3lVmR,6,7,2018,1052649
7DrluKkTviBwCc8AV3VGmf,6,7,2018,1045788
6752EZMgXswvRBH3N2PilO,6,7,2018,1043071
590bUp2TKTfTS9NfiD4Nmn,6,7,2018,1033652
3jipFRgLyKK0oJoG1pKicx,6,7,2018,1033110
21YnmkSDhUkmkkni22Svc4,6,7,2018,996591
1Nj2oBISdFDSF8eDuXcALz,6,7,2018,996136
4F1yvJfQ7gJkrcgFJQDjOr,6,7,2018,992809
5Y9fnynLlIvqtM710MHzfz,6,7,2018,980769
2alIsNw1mqEShbWyO1HXZZ,6,7,2018,970241
0tgVpDi06FyKpA1z0VMD4v,6,7,2018,969621
2RAeY8dPj6KmStROfEigjV,6,7,2018,963175
6Hgh47WXVKtXN5zGOu0hjI,6,7,2018,959449
4DnHUy01jEA4b5ydC3HgsT,6,7,2018,956260
10Igtw8bSDyyFs7KIsKngZ,6,7,2018,953816
1s2B5cndbqK8rPJEIcKJRQ,6,7,2018,950809
5VKSZDsidOFHrtlJb33Syo,6,7,2018,948318
1rqqCSm0Qe4I9rUvWncaom,6,7,2018,936076
1gm616Plq4ScqNi7TVkZ5N,6,7,2018,933844
7BrsBU0BAytRDvROM4yCbn,6,7,2018,924312
36ONiya0OANYknz0GgJmwB,7,7,2018,4605923
0bAkKNCQfWkexHFn7fIKns,7,7,2018,4406479
3ee8Jmje8o58CHK66QrVC2,7,7,2018,4011682
2Vx8E3K5icPZR7OCklWBXX,7,7,2018,3820617
7fa9MBXhVfQ8P8Df9OEbD8,7,7,2018,3723057
58q2HKrzhC3ozto2nDdN4z,7,7,2018,3719802
7ef4DlsgrMEH11cDZd32M6,7,7,2018,3713779
0X8DcetL926BYiPJYstJTc,7,7,2018,3493842
7dt6x5M1jzdTEt8oCbisTK,7,7,2018,3322104
6kPJZM97LwdG9QIsT7khp6,7,7,2018,3227520
2VWbHHhWnMzKWPUs4IEEW9,7,7,2018,2910313
5IaHrVsrferBYDm0bDyABy,7,7,2018,2802957
0HVv5bEOiI9a0QfgcASXpX,7,7,2018,2732618
3V8UKqhEK5zBkBb6d6ub8i,7,7,2018,2713433
0JP9xo3adEtGSdUEISiszL,7,7,2018,2631382
2iUXsYOEPhVqEBwsqP70rE,7,7,2018,2589381
4kWO6O1BUXcZmaxitpVUwp,7,7,2018,2556810
5SxkdsY1ufZzoq9iXceLw9,7,7,2018,2384019
514rhnksEwHUh6LxXsQ4Y9,7,7,2018,2335350
3nc420PXjTdBV5TN0gCFkS,7,7,2018,2324311
1iSZPndzmY6NvL1jAtIvY1,7,7,2018,2278753
2ijef6ni2amuunRoKTlgww,7,7,2018,2132370
39N9RPD9MRb5WmoLzNzPeA,7,7,2018,2090264
7AFASza1mXqntmGtbxXprO,7,7,2018,2056934
3u1S1OmAUhx5DRlLrXqyp3,7,7,2018,1998906
7m9OqQk4RVRkw9JJdeAw96,7,7,2018,1995938
7txPE73wHbuXYkM1h8zNrG,7,7,2018,1871843
1v1IXPXl73Z7zy6f5tUa9n,7,7,2018,1853270
63SevszngYpZOwf63o61K4,7,7,2018,1795638
3swc6WTsr7rl9DqQKQA55C,7,7,2018,1738166
0kHyKhJMukHEPfeh8s7rdM,7,7,2018,1717547
1ZEm9cJC05rawV2tptNfTS,7,7,2018,1705826
0e7ipj03S05BNilyu5bRzt,7,7,2018,1676862
08bNPGLD8AhKpnnERrAc6G,7,7,2018,1650553
33IOhptvC2Qoy2UhjiHXLV,7,7,2018,1624330
6SFStUDQZNaGPKWOx9ZiJB,7,7,2018,1605112
6vN77lE9LK6HP2DewaN6HZ,7,7,2018,1511042
4uloft7ZE54WflsuqFmjC7,7,7,2018,1489261
6jA8JUuPCGYjFcgw0AoM5T,7,7,2018,1482331
0E6PsO3ymCfUh7pJQjBgkj,7,7,2018,1472957
19MBk3PbNFE36wqIqkMq9H,7,7,2018,1468640
09IStsImFySgyp0pIQdqAc,7,7,2018,1437969
7cfvP13Bqb1EyCZQiYsLum,7,7,2018,1374398
5qFeMRz4TvetPmzjre9Dq7,7,7,2018,1346942
7AQim7LbvFVZJE3O8TYgf2,7,7,2018,1345035
0u2P5u6lvoDfwTYjAADbn4,7,7,2018,1335002
76cy1WJvNGJTj78UqeA5zr,7,7,2018,1328202
4QtiVmuA88tPQiCOHZuQ5b,7,7,2018,1327643
7ycWLEP1GsNjVvcjawXz3z,7,7,2018,1308321
7sFYVcKSb24qg0dAkqLEFj,7,7,2018,1304457
6JjPBQfI2Y8nIjnm65X6Pw,7,7,2018,1291064
5CLGzJsGqhCEECcpnFQA8x,7,7,2018,1284340
0VKkyBKCXyR99navhVRqcP,7,7,2018,1264414
5fcM0StdQxMjzulVGhFkHN,7,7,2018,1242857
4qKcDkK6siZ7Jp1Jb4m0aL,7,7,2018,1234751
7qiZfU4dY1lWllzX7mPBI3,7,7,2018,1222624
1rfofaqEpACxVEHIZBJe6W,7,7,2018,1219304
6U2NuJILEOEpW2tVCuqKHb,7,7,2018,1215299
43V1z6QToNNWNldV4FEG6r,7,7,2018,1211186
71SEHJPt1iDwGkBhUOAXDP,7,7,2018,1177270
6752EZMgXswvRBH3N2PilO,7,7,2018,1141654
3Yw09dj3cTXsAzlLjgBfIP,7,7,2018,1123070
3qnoOm4fwZPBS116f5hpgF,7,7,2018,1099900
3GVkPk8mqxz0itaAriG1L7,7,7,2018,1073407
0r9d60ZYPAlFHq8qnUtkXN,7,7,2018,1071361
1Jrj3k5L36dPkU6KAclU7g,7,7,2018,1066410
45Egmo7icyopuzJN0oMEdk,7,7,2018,1066065
1s2B5cndbqK8rPJEIcKJRQ,7,7,2018,1055018
4e4fqjx0Izh4svvTef1z7e,7,7,2018,1052780
6eYxmK9fdL4hwLnXG2zY3s,7,7,2018,1045108
1oc3jna2ablnfIKLYbKujl,7,7,2018,1043740
0b9oOr2ZgvyQu88wzixux9,7,7,2018,1040694
0At2qAoaVjIwWNAqrscXli,7,7,2018,1036721
2ekn2ttSfGqwhhate0LSR0,7,7,2018,1033318
3H2JThgdBxezwj1wwafQS8,7,7,2018,1028406
7uzmGiiJyRfuViKKK3lVmR,7,7,2018,1009001
0w1ZtnzQmtmuuoKxHT0pLL,7,7,2018,1007704
7DrluKkTviBwCc8AV3VGmf,7,7,2018,997709
4IvenHmD0spfFDOKphoUDp,7,7,2018,994938
1sPLURKAosM3Jampgp9AWq,7,7,2018,985158
2alIsNw1mqEShbWyO1HXZZ,7,7,2018,977761
4UKCKdYiLN6IMA5ZESUTL7,7,7,2018,976057
4F1yvJfQ7gJkrcgFJQDjOr,7,7,2018,964887
4DnHUy01jEA4b5ydC3HgsT,7,7,2018,947491
0tgVpDi06FyKpA1z0VMD4v,7,7,2018,931933
21YnmkSDhUkmkkni22Svc4,7,7,2018,931659
10Igtw8bSDyyFs7KIsKngZ,7,7,2018,928345
5VKSZDsidOFHrtlJb33Syo,7,7,2018,916637
6Hgh47WXVKtXN5zGOu0hjI,7,7,2018,911547
5Y9fnynLlIvqtM710MHzfz,7,7,2018,908027
1Nj2oBISdFDSF8eDuXcALz,7,7,2018,901319
6WlxcZKpEV6Bwe9InoVhMp,7,7,2018,900138
0SVsEdvot6vU4byv5yW0oj,7,7,2018,886401
0SaYeGhSXN0dDWstyNTQ56,7,7,2018,884709
6KuqAtoeVzxAYOaMveLNpH,7,7,2018,884232
7BrsBU0BAytRDvROM4yCbn,7,7,2018,881298
1gm616Plq4ScqNi7TVkZ5N,7,7,2018,879414
6IaieqiCVvsNvEt6Y7yOFa,7,7,2018,873218
2XVilv6s9GETnw9PG4T9Mz,7,7,2018,866233
1rqqCSm0Qe4I9rUvWncaom,7,7,2018,862523
0bAkKNCQfWkexHFn7fIKns,8,7,2018,4545670
36ONiya0OANYknz0GgJmwB,8,7,2018,4318113
3ee8Jmje8o58CHK66QrVC2,8,7,2018,3785300
7fa9MBXhVfQ8P8Df9OEbD8,8,7,2018,3482766
2Vx8E3K5icPZR7OCklWBXX,8,7,2018,3439842
58q2HKrzhC3ozto2nDdN4z,8,7,2018,3398680
0X8DcetL926BYiPJYstJTc,8,7,2018,3327343
7ef4DlsgrMEH11cDZd32M6,8,7,2018,3310915
7dt6x5M1jzdTEt8oCbisTK,8,7,2018,3106084
6kPJZM97LwdG9QIsT7khp6,8,7,2018,2938662
2VWbHHhWnMzKWPUs4IEEW9,8,7,2018,2658012
5IaHrVsrferBYDm0bDyABy,8,7,2018,2583170
0HVv5bEOiI9a0QfgcASXpX,8,7,2018,2500532
3V8UKqhEK5zBkBb6d6ub8i,8,7,2018,2477078
0JP9xo3adEtGSdUEISiszL,8,7,2018,2476286
2iUXsYOEPhVqEBwsqP70rE,8,7,2018,2420648
4kWO6O1BUXcZmaxitpVUwp,8,7,2018,2380362
3nc420PXjTdBV5TN0gCFkS,8,7,2018,2210139
514rhnksEwHUh6LxXsQ4Y9,8,7,2018,2190820
5SxkdsY1ufZzoq9iXceLw9,8,7,2018,2190428
1iSZPndzmY6NvL1jAtIvY1,8,7,2018,2087192
7AFASza1mXqntmGtbxXprO,8,7,2018,1993515
7m9OqQk4RVRkw9JJdeAw96,8,7,2018,1941774
2ijef6ni2amuunRoKTlgww,8,7,2018,1908135
3u1S1OmAUhx5DRlLrXqyp3,8,7,2018,1882600
